25	201801300000000002	20180130	2018-01-30 10:40:02.860	0	003	0	0	10100578060	一站式1	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
26	201801300000000001	20180130	2018-01-30 10:05:29.483	0	102	0	980100000	10108241428	AAAA	101	2507	2	范道远	101	1:192.168.42.91;192.168.145.1	0		30001231
27	201801290000000004	20180129	2018-01-29 15:07:58.953	0	102	0	200100133	10108241458	十多个	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		30001231
28	201801290000000003	20180129	2018-01-29 14:34:52.233	0	002	0	200100124	10108241443	姜个人20180129001	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		30001231
29	201801290000000002	20180129	2018-01-29 14:23:01.233	0	101	0	200100133	10108241439	麻薯	101	2507	2	范道远	101	1:192.168.60.144;192.168.234.1	0		20180728
30	201801290000000001	20180129	2018-01-29 13:51:41.000	0	102	0	200100133	10108241439	麻薯	101	2507	2	范道远	101	1:192.168.60.144;192.168.234.1	0		30001231
31	201801270000000015	20180127	2018-01-27 17:19:29.703	0	102	0	200100133	10108241420	建投个人	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		30001231
32	201801270000000014	20180127	2018-01-27 17:19:29.657	0	101	0	200100133	10108241420	建投个人	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		20180726
33	201801270000000013	20180127	2018-01-27 17:00:55.517	0	002	0	708002015	10108241420	建投个人	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		30001231
34	201801270000000012	20180127	2018-01-27 16:41:06.907	0	112	0	200100101	10108241420	建投个人	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		30001231
35	201801270000000011	20180127	2018-01-27 16:41:06.843	0	000	0	200100101	10108241420	建投个人	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		30001231
36	201801270000000010	20180127	2018-01-27 14:36:27.017	0	106	0	200100215	10108241425	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		30001231
37	201801270000000009	20180127	2018-01-27 14:06:47.297	0	104	0	200100131	10108241420	建投个人	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		20180726
38	201801270000000008	20180127	2018-01-31 15:15:25.250	2018013100000019	005	1	970000030	10108241439	麻薯	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
39	201801270000000007	20180127	2018-01-27 13:27:20.453	2018012700000005	005	1	300100010	10108241438	地方	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		30001231
40	201801270000000006	20180127	2018-01-27 10:59:06.297	2018012700000004	005	1	200100124	10108241436	个人1	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		30001231
41	201801270000000005	20180127	2018-01-27 10:47:47.360	0	005	0	200201068	10108241431	过渡	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		30001231
42	201801270000000004	20180127	2018-01-27 10:41:19.813	2018012700000002	005	1	100100000	10108241430	郭芳芳	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		30001231
43	201801270000000003	20180127	2018-01-27 09:48:36.313	0	102	0	353000080	10108241425	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		30001231
44	201801270000000002	20180127	2018-01-27 09:48:36.267	0	101	0	353000080	10108241425	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		20180726
45	201801270000000001	20180127	2018-01-27 09:37:13.983	2018012700000001	104	1	200100131	10108241425	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		20180726
46	201801260000000002	20180126	2018-01-26 16:25:22.610	0	102	0	200100124	10108241419	高圆圆	101	2507	2	范道远	101	1:10.80.1.183	0		30001231
47	201712280000000001	20171228	2017-12-28 06:39:35.860	0	003	0	0	10100581981	BBBB	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
48	201712270000000030	20171227	2018-01-30 10:40:04.280	2018013000000011	101	1	200201066	10105716655	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		20180625
49	201712270000000029	20171227	2017-12-27 16:56:25.670	0	102	0	200201066	10105716655	AAAA	101	2507	2	范道远	101	1:192.168.60.224;192.168.56.1	0		30001231
50	201712270000000028	20171227	2017-12-27 16:52:28.483	2017122700000079	007	1	0	10105710646	AAAA	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		30001231
51	201712270000000027	20171227	2018-01-30 13:43:58.500	2018013000000022	101	1	0	10105716659	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
52	201712270000000026	20171227	2017-12-28 06:39:36.187	2017122800000011	111	1	0	10105716659	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
53	201712270000000025	20171227	2017-12-27 16:37:11.437	2017122700000073	001	1	0	10105716658	韩依依	101	2507	2	范道远	101	1:192.168.60.224;192.168.56.1	0		30001231
54	201712270000000024	20171227	2018-01-30 16:00:26.813	2018013000000033	102	1	200100133	10105710646	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
55	201712270000000023	20171227	2017-12-27 16:00:23.377	0	100	0	0	10100577001	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
56	201712270000000022	20171227	2017-12-27 15:56:38.640	0	003	0	0	10100472148	葡萄干	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
57	201712270000000020	20171227	2017-12-27 15:47:47.297	2017122700000055	106	1	200100215	10105716673	姜个人12270000000000000000000000	0	8888	2	系统超级管理员	0	1:192.168.60.224;192.168.56.1	0		30001231
58	201712270000000019	20171227	2017-12-29 06:41:32.953	2017122900000011	102	1	0	10105716658	韩依依	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
59	201712270000000018	20171227	2017-12-27 15:36:36.657	2017122700000052	102	1	200100133	10105716658	韩依依	101	2507	2	范道远	101	1:192.168.60.224;192.168.56.1	0		30001231
60	201712270000000017	20171227	2017-12-27 15:26:21.110	2017122700000049	004	1	0	10105716658	韩依依	0	8888	2	系统超级管理员	0	1:192.168.60.224;192.168.56.1	0		30001231
61	201712270000000016	20171227	2017-12-27 15:24:54.420	2017122700000048	101	1	0	10105716658	韩依依	0	8888	2	系统超级管理员	0	1:192.168.60.224;192.168.56.1	0		30001231
62	201712270000000015	20171227	2017-12-27 15:59:44.953	2017122700000061	111	1	200100340	10105716658	韩依依	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		20180625
63	201712270000000014	20171227	2017-12-27 15:18:00.420	2017122700000046	106	1	200100215	10105716658	韩依依	101	2507	2	范道远	101	1:192.168.60.224;192.168.56.1	0		30001231
64	201712270000000013	20171227	2017-12-27 14:54:02.047	2017122700000043	005	1	353000230	10105716658	韩依依	0	8888	2	系统超级管理员	0	1:192.168.60.224;192.168.56.1	0		30001231
65	201712270000000012	20171227	2017-12-27 14:32:07.250	2017122700000040	005	1	200201061	10105710642	小不点	101	2507	2	范道远	101	1:192.168.60.224;192.168.56.1	0		30001231
66	201712270000000008	20171227	2017-12-27 14:16:15.267	2017122700000038	102	1	200100133	10105711259	qweqweqweq	101	2507	2	范道远	101	1:192.168.191.1;192.168.141.51	0		30001231
67	201712270000000007	20171227	2017-12-27 10:57:24.717	0	106	0	0	10100371752	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
68	201712270000000001	20171227	2017-12-27 06:36:28.717	0	106	0	0	10100577012	jmzz	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
69	201712260000000006	20171226	2017-12-26 19:22:41.217	2017122600000012	004	1	0	10105710669	BBBB	201	7030	2	201操作员	201	1:192.168.60.18;192.168.111.1	0		30001231
70	201712260000000005	20171226	2017-12-26 19:22:18.280	2017122600000011	002	1	0	10105710689	AAAA	201	7030	2	201操作员	201	1:192.168.60.18;192.168.111.1	0		30001231
71	201712260000000004	20171226	2017-12-26 19:20:24.767	2017122600000010	000	1	0	10105710688	BBBB	201	7030	2	201操作员	201	1:192.168.60.18;192.168.111.1	0		30001231
72	201712260000000003	20171226	2017-12-26 19:16:28.267	2017122600000005	002	1	0	10105710768	BBBB	201	7030	2	201操作员	201	1:192.168.60.18;192.168.111.1	0		30001231
73	201712260000000002	20171226	2017-12-26 19:14:55.077	2017122600000004	000	1	0	10105710829	AAAA	201	7030	2	201操作员	201	1:192.168.60.18;192.168.111.1	0		30001231
74	201712260000000001	20171226	2017-12-26 17:46:36.407	0	003	0	353000040	10105710779	fsdfsdfsdfsd	101	2507	2	范道远	101	1:192.168.60.17	0		30001231
75	201712050000000011	20171205	2017-12-05 17:24:38.777	2017120500000010	102	1	200100133	10100581799	AAAA	101	2507	2	范道远	101	1:192.168.60.155;192.168.150.1	0		0
76	201712050000000006	20171205	2017-12-05 11:03:52.740	2017120500000005	112	1	200100382	10100581799	AAAA	101	2507	2	范道远	101	1:192.168.60.155;192.168.150.1	0		0
77	201712050000000005	20171205	2017-12-05 11:03:27.757	2017120500000004	000	1	200100382	10100581799	AAAA	101	2507	2	范道远	101	1:192.168.60.155;192.168.150.1	0		0
78	201712040000000018	20171204	2017-12-04 16:54:01.373	0	000	0	200100101	10100582013	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
79	201712040000000017	20171204	2017-12-04 16:34:07.330	0	200	0	200100216	10100582009	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
80	201712040000000016	20171204	2017-12-04 16:27:42.827	0	106	0	970000010	10100582020	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
81	201712040000000014	20171204	2017-12-04 16:23:22.417	0	106	0	970000010	10100582013	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
82	201712040000000012	20171204	2017-12-04 15:21:07.177	0	003	0	708002015	10100582008	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
83	201712040000000009	20171204	2017-12-04 14:12:01.713	0	003	0	708002015	10100581996	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
84	201712040000000008	20171204	2017-12-04 14:06:40.617	0	005	0	353000230	10100581995	fsdfddddd	0	8888	2	系统超级管理员	0	1:192.168.40.126;192.168.246.1	0		0
85	201712040000000005	20171204	2017-12-04 11:09:14.450	0	003	0	351500510	10100581985	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
86	201712040000000004	20171204	2017-12-04 11:07:53.090	0	005	0	353000230	10100581982	430412200804262502	0	8888	2	系统超级管理员	0	1:192.168.60.224;192.168.56.1	0		0
87	201712040000000002	20171204	2017-12-28 06:39:35.983	2017122800000009	106	1	980100000	10100581828	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
88	201712040000000001	20171204	2017-12-04 06:42:09.650	0	101	0	0	20100168612	6422231965071636	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
89	201712030000000001	20171203	2017-12-03 06:41:06.110	0	107	0	0	10100026708	保证金	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
90	201712020000000001	20171202	2017-12-02 06:37:49.163	0	003	0	0	10100471996	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
91	201712010000000005	20171201	2017-12-01 18:28:20.787	0	200	0	200100216	10100581822	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
92	201712010000000004	20171201	2017-12-01 18:05:19.963	0	003	0	354000008	10100581820	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
93	201712010000000003	20171201	2017-12-01 17:52:00.953	0	003	0	708002015	10100581818	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
94	201712010000000002	20171201	2017-12-01 17:38:24.413	0	003	0	708002015	10100581812	多妹	101	2507	2	范道远	101	1:192.168.60.224;192.168.56.1	0		0
95	201712010000000001	20171201	2017-12-01 06:41:38.613	0	003	0	0	10100581521	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
96	201711290000000001	20171129	2017-11-29 06:40:58.047	0	000	0	0	10100472219	期权客户	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
97	201711280000000005	20171128	2017-11-28 16:58:04.253	0	003	0	980100000	10100581522	BBBB	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
98	201711280000000004	20171128	2017-11-28 16:51:47.450	0	003	0	708002015	10100581520	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
99	201711270000000007	20171127	2017-11-27 18:14:44.670	0	003	0	708002015	10100581370	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
100	201711270000000006	20171127	2017-11-27 17:41:06.057	0	106	0	103500020	10100581359	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
101	201711270000000005	20171127	2018-01-30 13:43:58.267	2018013000000020	118	1	353000070	10100581426	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
102	201711270000000004	20171127	2017-11-27 15:07:12.947	2017112700000013	117	1	700200008	10100581329	AAAA	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
103	201711270000000003	20171127	2017-11-27 14:47:28.887	2017112700000012	118	1	353000070	10100581329	AAAA	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
104	201711270000000001	20171127	2017-11-27 10:29:35.857	0	000	0	0	10100577988	番茄	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
105	201711140000000001	20171114	2017-11-14 10:07:01.483	0	005	0	0	10100779892	AAAA	101	2507	2	范道远	101	192.168.60.224	0		0
106	201710200000000007	20171020	2018-01-31 06:41:29.077	2018013100000009	005	1	353000190	10100579999	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
107	201710200000000006	20171020	2017-10-20 14:26:07.043	0	106	0	200100215	10100579933	LALALA	101	2507	2	范道远	101	1:192.168.60.117;192.168.122.1	0		0
108	201710200000000004	20171020	2017-10-20 11:31:02.457	0	003	0	708002015	10100579938	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
109	201710200000000003	20171020	2017-10-20 11:28:39.550	0	003	0	708002015	10100579930	BBBB	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
110	201710200000000002	20171020	2017-10-20 10:14:46.227	0	003	0	708002015	10100579925	AAAA	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
111	201710200000000001	20171020	2017-10-20 10:05:52.533	0	003	0	353000080	10100579923	BBBB	101	2507	2	范道远	101	1:192.168.60.27;192.168.192.1	0		0
112	201710190000000004	20171019	2017-10-19 15:37:15.403	2017101900000001	005	1	353000190	10100579832	AAAA	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
113	201710190000000003	20171019	2017-10-19 14:20:39.623	0	003	0	708002015	10100579832	AAAA	101	2507	2	范道远	101	1:192.168.60.18;192.168.111.1	0		0
114	201709180000000002	20170918	2017-09-18 17:01:34.220	0	003	0	708002015	10100579349	ertertert	101	2507	2	范道远	101	1:192.168.60.17	0		0
115	201709180000000001	20170918	2017-09-18 10:54:42.470	0	003	0	980100000	10100579322	AAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
116	201709150000000005	20170915	2017-09-15 17:37:45.617	0	102	0	200100133	10100579311	AAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
117	201709150000000004	20170915	2017-11-27 10:29:36.590	2017112700000009	112	1	970000010	10100579121	AAAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
118	201709150000000003	20170915	2017-09-15 14:32:09.910	0	000	0	970000010	10100579121	AAAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
119	201709150000000002	20170915	2018-01-30 10:40:02.983	2018013000000009	003	1	708002015	10100579131	AAAA	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		30001231
120	201709140000000001	20170914	2017-09-14 16:59:10.440	2017091400000001	200	1	200100216	10100579112	山楂	101	2507	2	范道远	101	1:192.168.60.155;192.168.150.1	0		0
121	2017082200000012	20170822	2017-08-22 17:29:29.487	0	003	0	353000040	10100578095	AAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
122	2017082200000011	20170822	2017-08-22 16:14:29.757	0	003	0	350101020	10100578085	机构123	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
123	2017082200000010	20170822	2017-08-22 15:40:33.437	0	003	0	353000040	10100578093	AAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
124	2017082200000008	20170822	2017-08-22 09:50:52.277	0	110	0	200100310	10100578089	感受到	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
125	2017082200000007	20170822	2017-08-22 09:50:52.247	0	004	0	200100310	10100578089	感受到	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
126	2017082200000005	20170822	2017-08-22 09:47:58.793	2017082200000006	109	1	202000020	10100578089	感受到	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
127	2017082200000002	20170822	2017-08-22 09:40:28.583	2017082200000003	112	1	353000040	10100578089	感受到	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
128	2017082200000001	20170822	2017-08-22 09:40:42.240	2017082200000004	000	1	353000040	10100578089	感受到	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
129	2017082100000042	20170821	2017-12-04 06:42:09.867	2017120400000009	002	1	353000160	10100578083	WWWWWW	101	2507	2	范道远	101	1:172.23.81.1;192.168.40.248	0		0
130	2017082100000041	20170821	2017-08-21 20:08:57.557	0	002	0	353000160	10100578085	机构	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
131	2017082100000039	20170821	2017-08-21 19:49:28.827	2017082100000040	106	1	200100215	10100578078	红拂	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
132	2017082100000038	20170821	2017-08-21 19:44:39.260	0	106	0	200100215	10100578080	过渡	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
133	2017082100000036	20170821	2017-08-21 14:44:06.947	2017082100000037	000	1	200100101	10100578058	嘻嘻	101	2507	2	范道远	101	1:192.168.60.11	0		0
134	2017082100000033	20170821	2017-08-21 13:53:25.243	2017082100000034	112	1	200201061	10100577978	AAAA	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
135	2017082100000032	20170821	2017-08-21 13:54:16.103	2017082100000035	000	1	200201061	10100577978	AAAA	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
136	2017082100000031	20170821	2017-08-21 13:52:17.353	0	000	0	200100101	10100577176	AAAA	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
137	2017082100000028	20170821	2017-08-21 11:28:07.017	2017082100000029	112	1	202000020	10100577993	爆米花	101	2507	2	范道远	101	1:192.168.40.39	0		0
138	2017082100000027	20170821	2017-08-21 11:29:12.407	2017082100000030	000	1	202000020	10100577993	爆米花	101	2507	2	范道远	101	1:192.168.40.39	0		0
139	2017082100000024	20170821	2017-08-21 11:23:29.983	0	112	0	202000020	10100577991	XIXI	101	2507	2	范道远	101	1:192.168.40.39	0		0
140	2017082100000023	20170821	2017-08-21 11:24:03.203	2017082100000026	000	1	202000020	10100577991	XIXI	101	2507	2	范道远	101	1:192.168.40.39	0		0
141	2017082100000022	20170821	2017-08-21 11:23:57.357	2017082100000025	001	1	200100381	10100578058	嘻嘻	101	2507	2	范道远	101	1:192.168.60.11	0		0
142	2017082100000020	20170821	2017-08-21 11:11:40.240	2017082100000021	001	1	200100382	10100577176	AAAA	101	2507	2	范道远	101	1:192.168.60.155;192.168.150.1	0		0
143	2017082100000015	20170821	2017-08-21 11:06:52.003	2017082100000017	001	1	980100000	10100577178	BBBB	101	2507	2	范道远	101	1:192.168.60.155;192.168.150.1	0		0
144	2017082100000013	20170821	2017-08-21 11:01:48.063	2017082100000014	112	1	200100101	10100578059	苟富贵	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
145	2017082100000010	20170821	2017-08-21 10:45:07.773	2017082100000011	110	1	202000020	10100577981	BBBB	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
146	2017082100000009	20170821	2017-08-21 10:44:28.287	0	004	0	202000020	10100577981	BBBB	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
147	2017082100000007	20170821	2017-08-21 10:42:48.397	2017082100000008	110	1	200100310	10100577178	BBBB	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
148	2017082100000006	20170821	2017-08-21 10:42:30.160	0	004	0	200100310	10100577178	BBBB	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
149	2017082100000003	20170821	2017-08-21 10:37:52.517	2017082100000005	105	1	202000020	10100577178	BBBB	101	2507	2	范道远	101	1:192.168.60.111;192.168.93.1	0		0
150	2017082100000001	20170821	2017-08-21 10:20:31.100	2017082100000002	105	1	200221051	10100578059	苟富贵	101	2507	2	范道远	101	1:192.168.60.111;192.168.93.1	0		0
151	2017081800000021	20170818	2017-08-18 16:54:10.443	2017081800000022	001	1	200100120	10100473242	AAAA	101	2507	2	范道远	101	1:192.168.60.11;192.168.89.1	0		0
152	2017081800000019	20170818	2017-08-18 14:41:32.753	2017081800000020	002	1	353000160	10100578049	大家一起测试一下大家一起测试一下	101	2507	2	范道远	101	1:192.168.60.11;192.168.89.1	0		0
153	2017081800000017	20170818	2017-08-18 10:52:39.937	2017081800000018	105	1	202000020	10100577995	XIXI	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
154	2017081800000015	20170818	2017-08-18 10:48:47.777	2017081800000016	105	1	202000020	10100577996	改动点	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
155	2017081800000010	20170818	2017-08-18 10:06:21.407	2017081800000014	109	1	353000040	10100577996	改动点	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
156	2017081800000007	20170818	2017-08-18 09:40:02.737	2017081800000009	110	1	200100310	10100577996	改动点	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
157	2017081800000006	20170818	2017-08-18 09:39:09.500	2017081800000008	004	1	200100310	10100577996	改动点	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
158	2017081800000005	20170818	2017-08-18 09:35:11.607	0	000	0	200100340	10100577996	改动点	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
159	2017081800000003	20170818	2017-08-18 09:34:51.090	2017081800000004	111	1	200100340	10100577996	改动点	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
160	2017081800000001	20170818	2017-08-18 09:31:14.027	2017081800000002	112	1	200100101	10100577996	改动点	101	2507	2	范道远	101	1:192.168.191.1;192.168.60.111	0		0
161	2017072400000046	20170724	2017-07-24 18:31:07.760	2017072400000047	105	1	200221051	10100577068	AAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
162	2017072400000044	20170724	2017-07-24 17:23:37.357	2017072400000045	103	1	353000190	10100577068	AAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
163	2017072400000042	20170724	2017-07-24 17:07:32.630	2017072400000043	100	1	980300270	10100577068	AAAA	101	2507	2	范道远	101	1:192.168.60.234;192.168.192.1	0		0
