2017122600000066|20171226|2017-12-26 16:26:00.780|101|0|20171226|||||0||0155630653|||00|611436198310105537|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000066|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000070|20171226|2017-12-26 16:26:14.657|101|0|20171226|||||0||A001448646|||00|586541199003132580|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000070|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000071|20171226|2017-12-26 16:26:14.657|101|0|20171226|||180000049614||0||0155630654|||00|586541199003132580|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000071|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000075|20171226|2017-12-26 16:26:32.140|101|0|20171226|||180000049615||0||A001448654|||00|598998198901070536|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000075|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000076|20171226|2017-12-26 16:26:32.140|101|0|20171226|||||0||0155630655|||00|598998198901070536|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000076|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000080|20171226|2017-12-26 16:26:48.577|101|0|20171226|||180000049616||0||A001448662|||00|892207196506090243|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000080|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000081|20171226|2017-12-26 16:26:48.627|101|0|20171226|||180000049616||0||0155630656|||00|892207196506090243|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000081|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000103|20171226|2017-12-26 16:41:30.047|101|0|20171226|||||0||0800318703|||10|834422234|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000103|0|2|0|0|2017122600125232|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|02|||||||
2017122600000104|20171226|2017-12-26 16:41:30.047|201|0|20171226|||190000006626||0||0800318703|||10|834422234|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000104|0|2|0|0|2017122600125232|2507|范道远|2|101|N|0|0|0|0||0999|其他错误|01|||||||
2017122600000105|20171226|2017-12-26 16:41:30.127|101|0|20171226|||||0||B881118619|||10|834422234|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000105|0|2|0|0|2017122600125232|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|02|||||||
2017122600000106|20171226|2017-12-26 16:41:30.157|201|0|20171226|||190000006626||0||B881118619|||10|834422234|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000106|0|2|0|0|2017122600125232|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000110|20171226|2017-12-26 16:44:24.063|101|0|20171226|||190000006628||0||B881118627|||10|1837057487|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000110|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000111|20171226|2017-12-26 16:44:24.127|101|0|20171226|||190000006628||0||0800318705|||10|1837057487|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000111|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000115|20171226|2017-12-26 16:45:27.610|101|0|20171226|||190000006629||0||B881118635|||10|1054898605|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000115|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000116|20171226|2017-12-26 16:45:27.610|101|0|20171226|||190000006629||0||0800318706|||10|1054898605|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000116|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000120|20171226|2017-12-26 16:45:42.577|101|0|20171226|||180000049618||0||A001448670|||00|696807199401046679|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000120|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000121|20171226|2017-12-26 16:45:42.577|101|0|20171226|||180000049618||0||0155630658|||00|696807199401046679|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000121|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000125|20171226|2017-12-26 16:45:55.233|101|0|20171226|||180000049619||0||A001448688|||00|552823195803042969|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000125|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000126|20171226|2017-12-26 16:45:55.233|101|0|20171226|||180000049619||0||0155630659|||00|552823195803042969|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000126|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000130|20171226|2017-12-26 16:46:07.890|101|0|20171226|||180000049620||0||A001448696|||00|414405196707247076|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000130|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000131|20171226|2017-12-26 16:46:07.953|101|0|20171226|||180000049620||0||0155630660|||00|414405196707247076|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000131|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000135|20171226|2017-12-26 16:46:20.733|101|0|20171226|||180000049621||0||A001448701|||00|825949195107264071|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000135|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000136|20171226|2017-12-26 16:46:20.733|101|0|20171226|||180000049621||0||0155630661|||00|825949195107264071|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000136|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000140|20171226|2017-12-26 16:46:33.813|101|0|20171226|||||0||A001448719|||00|690569193810011258|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000140|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000141|20171226|2017-12-26 16:46:33.813|101|0|20171226|||||0||0155630662|||00|690569193810011258|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000141|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000142|20171226|2017-12-26 16:57:18.390|101|0|20171226|||||0||0155630652|||00|867776199611283867|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000142|0|2|0|0|2017122600125237|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|02|||||||
2017122600000143|20171226|2017-12-26 16:57:18.437|201|0|20171226|||180000049612||0||0155630652|||00|867776199611283867|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000143|0|2|0|0|2017122600125237|2507|范道远|2|101|N|0|0|0|0||0999|其他错误|01|||||||
2017122600000144|20171226|2017-12-26 16:57:18.563|101|0|20171226|||||0||A001448620|||00|867776199611283867|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000144|0|2|0|0|2017122600125237|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|02|||||||
2017122600000145|20171226|2017-12-26 16:57:18.530|201|0|20171226|||180000049612||0||A001448620|||00|867776199611283867|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000145|0|2|0|0|2017122600125237|2507|范道远|2|101|N|0|0|0|0||3999|重复报送|01|||||||
2017122600000151|20171226|2017-12-26 17:02:24.563|101|0|20171226|||190000006630||0||0800318707|||10|28905463-1|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000151|0|2|0|0|2017122600125238|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000152|20171226|2017-12-26 17:02:24.563|101|0|20171226|||190000006630||0||B881118643|||10|28905463-1|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000152|0|2|0|0|2017122600125238|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000157|20171226|2017-12-26 17:08:47.077|101|0|20171226|||||0||0155630653|||00|611436198310105537|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000157|0|2|0|0|2017122600125240|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|02|||||||
2017122600000158|20171226|2017-12-26 17:08:47.017|201|0|20171226|||||0||0155630653|||00|611436198310105537|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000158|0|2|0|0|2017122600125240|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000159|20171226|2017-12-26 17:08:47.017|101|0|20171226|||||0||A001448638|||00|611436198310105537|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000159|0|2|0|0|2017122600125240|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|02|||||||
2017122600000160|20171226|2017-12-26 17:08:47.093|201|0|20171226|||||0||A001448638|||00|611436198310105537|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000160|0|2|0|0|2017122600125240|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000170|20171226|2017-12-26 17:09:21.313|101|0|20171226|||||0||B881118651|||10|960278024|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000170|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000171|20171226|2017-12-26 17:09:21.313|101|0|20171226|||||0||0800318708|||10|960278024|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000171|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000175|20171226|2017-12-26 17:09:36.860|101|0|20171226|||||0||A001448727|||00|696556196706091291|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000175|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000176|20171226|2017-12-26 17:09:36.860|101|0|20171226|||||0||0155630663|||00|696556196706091291|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|3|0|8600000176|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000181|20171226|2017-12-26 17:12:13.577|101|0|20171226|||||0||A001448646|||00|586541199003132580|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000181|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|02|||||||
2017122600000182|20171226|2017-12-26 17:12:13.593|201|0|20171226|||||0||A001448646|||00|586541199003132580|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|3|0|8600000182|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0109|业务流水号重复|01|||||||
2017122600000186|20171226|2017-12-26 17:12:32.297|101|0|20171226|||180000049625||0||0155630665|||00|520101199012260024|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000186|0|2|0|0|2017122600125246|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000187|20171226|2017-12-26 17:12:32.267|101|0|20171226|||180000049625||0||A001448735|||00|520101199012260024|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000187|0|2|0|0|2017122600125246|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000193|20171226|2017-12-26 17:25:43.610|101|0|20171226|||180000049626||0||A001448743|||00|644040197407010637|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000193|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000194|20171226|2017-12-26 17:25:43.593|101|0|20171226|||180000049626||0||0155630666|||00|644040197407010637|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000194|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000198|20171226|2017-12-26 17:25:57.233|101|0|20171226|||180000049627||0||A001448751|||00|851132195712081936|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000198|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000199|20171226|2017-12-26 17:25:57.203|101|0|20171226|||180000049627||0||0155630667|||00|851132195712081936|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000199|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000203|20171226|2017-12-26 17:26:10.250|101|0|20171226|||180000049628||0||A001448769|||00|985820199701234558|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000203|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000204|20171226|2017-12-26 17:26:10.233|101|0|20171226|||180000049628||0||0155630668|||00|985820199701234558|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000204|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000208|20171226|2017-12-26 17:26:23.717|101|0|20171226|||180000049629||0||A001448777|||00|291027194807170768|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000208|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000209|20171226|2017-12-26 17:26:23.750|101|0|20171226|||180000049629||0||0155630669|||00|291027194807170768|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000209|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000213|20171226|2017-12-26 17:26:41.017|101|0|20171226|||180000049630||0||A001448785|||00|122289199311248098|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000213|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000214|20171226|2017-12-26 17:26:41.017|101|0|20171226|||180000049630||0||0155630670|||00|122289199311248098|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000214|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000236|20171226|2017-12-26 17:35:04.907|101|0|20171226|||||0||0600995045|||00|520101199012260024|0||||0||24||123456||0100000000|自营沪A|010000||11_24_@|11|3|0|8600000236|0|2|0|0|2017122600125256|2507|范道远|2|101|N|0|0|0|0||3024|交易单元号码不属于此开户代理机构|01|||||||
2017122600000243|20171226|2017-12-26 17:40:58.483|101|0|20171226|||180000049631||0||0155630671|||00|10987319810726551X|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000243|0|2|0|0|2017122600125259|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000244|20171226|2017-12-26 17:40:58.500|101|0|20171226|||180000049631||0||A001448793|||00|10987319810726551X|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000244|0|2|0|0|2017122600125259|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000270|20171226|2017-12-26 17:46:47.453|101|0|20171226|||||0||0600995046|||00|851132195712081936|0||||0||24||123456||0100000000|自营沪A|010000||11_24_@|11|3|0|8600000270|0|2|0|0|2017122600125264|2507|范道远|2|101|N|0|0|0|0||3024|交易单元号码不属于此开户代理机构|01|||||||
2017122600000273|20171226|2017-12-26 18:12:01.500|101|0|20171226|||||0||0155630666|||00|644040197407010637|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000273|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|02|||||||
2017122600000274|20171226|2017-12-26 18:12:01.453|101|0|20171226|||||0||A001448743|||00|644040197407010637|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000274|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|02|||||||
2017122600000278|20171226|2017-12-26 18:16:49.483|101|0|20171226|||180000049632||0||A001448808|||00|614094198506195508|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000278|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000279|20171226|2017-12-26 18:16:49.483|101|0|20171226|||180000049632||0||0155630672|||00|614094198506195508|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000279|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000283|20171226|2017-12-26 18:17:03.657|101|0|20171226|||180000049633||0||A001448816|||00|828691199104137947|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000283|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000284|20171226|2017-12-26 18:17:03.577|101|0|20171226|||180000049633||0||0155630673|||00|828691199104137947|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000284|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000288|20171226|2017-12-26 18:17:16.983|101|0|20171226|||180000049634||0||A001448824|||00|772702197805205787|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000288|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000289|20171226|2017-12-26 18:17:16.937|101|0|20171226|||180000049634||0||0155630674|||00|772702197805205787|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000289|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000293|20171226|2017-12-26 18:17:30.813|101|0|20171226|||180000049635||0||A001448832|||00|630351194103052703|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000293|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000294|20171226|2017-12-26 18:17:30.843|101|0|20171226|||180000049635||0||0155630675|||00|630351194103052703|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000294|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000298|20171226|2017-12-26 18:17:44.797|101|0|20171226|||180000049636||0||A001448840|||00|23669619880926786X|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000298|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000299|20171226|2017-12-26 18:17:44.877|101|0|20171226|||180000049636||0||0155630676|||00|23669619880926786X|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000299|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000310|20171226|2017-12-26 18:55:36.187|101|0|20171226|||180000049636||0||0155630677|||00|23669619880926786X|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000310|0|2|0|0|2017122600125271|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000311|20171226|2017-12-26 18:55:36.187|101|0|20171226|||180000049636||0||A001448858|||00|23669619880926786X|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000311|0|2|0|0|2017122600125271|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000312|20171226|2017-12-26 18:55:36.267|101|0|20171226|||180000049636||0||2010504720|||00|23669619880926786X|0||||0||22||||0100000000|自营沪A|010000||11_22_@|11|2|0|8600000312|0|2|0|0|2017122600125271|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000313|20171226|2017-12-26 18:55:38.780|101|0|20171226|||180000049636||0||C101102165|||00|23669619880926786X|0||||0||12||||0100000000|自营沪A|010000||11_12_@|11|2|0|8600000313|0|2|0|0|2017122600125271|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000314|20171226|2017-12-26 18:55:38.827|101|0|20171226|||180000049636||0||0015462711|||00|23669619880926786X|0||||0||23||||0100000000|自营沪A|010000||11_23_@|11|2|0|8600000314|0|2|0|0|2017122600125271|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000315|20171226|2017-12-26 18:55:38.827|101|0|20171226|||180000049636||0||F101001233|||00|23669619880926786X|0||||0||13||||0100000000|自营沪A|010000||11_13_@|11|2|0|8600000315|0|2|0|0|2017122600125271|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000321|20171226|2017-12-26 19:02:33.813|101|0|20171226|||190000006633||0||0800318710|||10|55534271-7|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000321|0|2|0|0|2017122600125273|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000322|20171226|2017-12-26 19:02:33.813|101|0|20171226|||190000006633||0||B881118677|||10|55534271-7|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000322|0|2|0|0|2017122600125273|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000356|20171226|2017-12-26 19:26:50.657|101|0|20171226|||||0||0600995049|||00|23669619880926786X|0||||0||24||123456||0100000000|自营沪A|010000||11_24_@|11|3|0|8600000356|0|2|0|0|2017122600125280|2507|范道远|2|101|N|0|0|0|0||3024|交易单元号码不属于此开户代理机构|01|||||||
2017122600000390|20171226|2017-12-26 19:38:26.687|101|0|20171226|||190000006634||0||B881118685|||10|1990334493|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000390|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000391|20171226|2017-12-26 19:38:26.703|101|0|20171226|||190000006634||0||0800318711|||10|1990334493|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000391|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000395|20171226|2017-12-26 19:38:42.110|101|0|20171226|||180000049637||0||A001448866|||00|841376195007165072|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000395|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000396|20171226|2017-12-26 19:38:42.110|101|0|20171226|||180000049637||0||0155630678|||00|841376195007165072|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000396|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000400|20171226|2017-12-26 19:38:57.780|101|0|20171226|||180000049638||0||A001448874|||00|504034196403220028|0||||0||11||||0100000000|自营沪A|010000||11_11_@|11|2|0|8600000400|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
2017122600000401|20171226|2017-12-26 19:38:57.717|101|0|20171226|||180000049638||0||0155630679|||00|504034196403220028|0||||0||21||005900||0100000000|自营沪A|010000||11_21_@|11|2|0|8600000401|0|2|0|0|0|2507|范道远|2|101|N|0|0|0|0||0000|处理成功|01|||||||
